sample_id,family_id,label,subtype,scenario,behavior_mode,observation_profile,frame_count,simulator_version,feature_version,requested_depth_mode,fps,seed,split,attempted_missing_fraction,camera_residual_enabled,tracking_drift_enabled,feature_status,feature_config_id,rejection_reason,v_mean,v_std,a_mean,turn_rate_mean,turn_rate_p95,heading_change_ratio,straightness,stationary_ratio,bbox_area_mean,bbox_area_cv,bbox_scale_rate_std,observed_points,duration_seconds,nominal_fps,clock,missing_fraction,longest_missing_seconds,long_gap_count,mean_conf,boundary_fraction,usable_segments,retained_points,heading_valid_fraction,retained_duration_seconds,training_length_group
20260906:sharp_turns:198:drone:consumer_quad:noisy,20260906:sharp_turns:198,drone,consumer_quad,sharp_turns,cruise,noisy,158,3.0.0,3.0.0,crossing,30.0,20260906,train,0.15189873417721522,True,True,accepted,3b9a6c638c3f3519,,22.47111373779179,11.81970908107751,36.55171687963187,0.8403626007598585,2.2691201328467256,0.5662233142833315,0.8171443183787493,0.0,1.0810601211399936e-06,0.22057600096136212,0.2028230590954951,134.0,5.233,30.001910949742022,timestamp_ms,0.15189873417721522,0.6006687898089176,1.0,0.7321656348968815,0.0,2.0,134.0,1.0,4.598999999999999,standard
20260906:multi_mode:145:drone:consumer_quad:ideal,20260906:multi_mode:145,drone,consumer_quad,multi_mode,cruise,ideal,221,3.0.0,3.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,21.119044094518195,10.898550094487076,10.291033384994728,0.11427812117217286,0.6411763912369058,0.05936073059360731,0.9974534351313796,0.01818181818181818,2.4550596523458954e-06,0.1118931862842113,0.2543514125814989,221.0,7.333,30.001363698349923,timestamp_ms,0.0,0.0006681818181825117,0.0,1.0,0.0,1.0,221.0,0.9726027397260274,7.333,standard
20260906:sharp_turns:103:bird:seagull:ideal,20260906:sharp_turns:103,bird,seagull,sharp_turns,flap_jitter,ideal,388,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,12.011655791698576,6.959096524923368,4.7055371238455175,0.4457420606203541,1.6739100419394732,0.29274611398963724,0.4534023222436589,0.0,6.732061916918065e-06,0.32067416400331894,2.3611713317715357,388.0,12.9,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,388.0,1.0,12.9,standard
20260906:multi_mode:65:bird:falcon:noisy,20260906:multi_mode:65,bird,falcon,multi_mode,glide,noisy,124,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.45967741935483875,False,True,accepted,3b9a6c638c3f3519,,46.64366155887325,4.354964813031056,18.82330233753087,0.16045952045592465,0.3073728355098068,0.01515108270720801,0.9995907659757679,0.0,3.3016996071557313e-06,0.06240013585636952,0.13939252457678908,67.0,2.6,30.0,timestamp_ms,0.15189873417721522,0.30066666666666675,1.0,0.6953052864897048,0.0,2.0,67.0,1.0,2.266,standard
20260906:multi_mode:100:bird:pigeon:ideal,20260906:multi_mode:100,bird,pigeon,multi_mode,thermal_circle,ideal,414,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,17.487209760664804,6.721530386643075,7.277957523619732,0.44948221337158745,1.4334077067684359,0.23786407766990297,0.15227894577045048,0.0,4.677144524591737e-06,0.22381813261330077,0.15198088223758702,414.0,13.767,29.99927362533595,timestamp_ms,0.0,0.0006658595641653442,0.0,1.0,0.0,1.0,414.0,1.0,13.767,standard
20260906:sudden_dash:142:drone:fixed_wing_drone:ideal,20260906:sudden_dash:142,drone,fixed_wing_drone,sudden_dash,cruise,ideal,388,3.0.0,3.0.0,approaching,30.0,20260906,train,0.3582474226804123,False,False,accepted,3b9a6c638c3f3519,,21.431164360841333,7.267023395668014,4.5754013644390525,0.035723318082755876,0.0818118884992853,0.0,0.9999225981431884,0.0,3.610606998234386e-06,0.3315979203692618,0.026425687773443684,249.0,8.267,29.998790371355998,timestamp_ms,0.0,0.0006653225806458607,0.0,1.0,0.0,1.0,249.0,1.0,8.267,standard
20260906:baseline:199:bird:seagull:ideal,20260906:baseline:199,bird,seagull,baseline,thermal_circle,ideal,108,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,10.95415751341491,2.162118782059377,3.5070681402061052,0.3091857102732538,0.5020180595708457,0.0,0.9423673954668168,0.0,1.1036236005713964e-05,0.17576899555839431,0.037017974224882164,108.0,3.567,29.997196523689375,timestamp_ms,0.0,0.0006635514018694111,0.0,1.0,0.0,1.0,108.0,1.0,3.567,standard
20260906:sharp_turns:274:bird:seagull:noisy,20260906:sharp_turns:274,bird,seagull,sharp_turns,sudden_escape,noisy,202,3.0.0,3.0.0,receding,30.0,20260906,train,0.0643564356435643,True,False,accepted,3b9a6c638c3f3519,,8.389644860867556,5.152647661462516,6.367295754824156,0.5632654461233703,1.8715127043149549,0.36999999999999994,0.6616845476969447,0.0,2.165940365360462e-05,0.26854530181415326,0.09521327578155353,189.0,6.7,30.0,timestamp_ms,0.0643564356435643,0.16666666666666685,0.0,0.8957609804261586,0.0,1.0,189.0,1.0,6.7,standard
20260906:multi_mode:75:drone:consumer_quad:ideal,20260906:multi_mode:75,drone,consumer_quad,multi_mode,cruise,ideal,306,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,24.121650947431167,13.039510378425938,12.53339058348785,0.6257392846664096,0.27341421144491657,0.0361842105263158,0.7015179891528275,0.0,8.505812429254087e-07,0.03184417093270203,0.20674187367125316,306.0,10.167,29.99901642569096,timestamp_ms,0.0,0.0006655737704924988,0.0,1.0,0.0,1.0,306.0,1.0,10.167,standard
20260906:multi_mode:179:bird:seagull:noisy,20260906:multi_mode:179,bird,seagull,multi_mode,sudden_escape,noisy,144,3.0.0,3.0.0,crossing,30.0,20260906,train,0.04861111111111116,True,True,accepted,3b9a6c638c3f3519,,32.357611483769105,5.4168443884646935,25.689451695257524,0.32836514105311443,0.897117845486752,0.18309859154929578,0.9949647171621343,0.0,2.3262966103741885e-06,0.041722529747748344,0.12449485426073231,137.0,4.767,29.99790224459828,timestamp_ms,0.04861111111111116,0.06666433566433619,0.0,0.796322127686801,0.0,1.0,137.0,1.0,4.767,standard
20260906:multi_mode:262:bird:pigeon:ideal,20260906:multi_mode:262,bird,pigeon,multi_mode,thermal_circle,ideal,223,3.0.0,3.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,25.285982320150094,3.73954653051748,9.152350580618435,0.3390560181561995,0.5560836261042499,0.07239819004524888,0.9148524878445734,0.0,2.3357722682646655e-06,0.09886709729357045,0.17555913666395942,223.0,7.4,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,223.0,1.0,7.4,standard
20260906:baseline:152:drone:consumer_quad:noisy,20260906:baseline:152,drone,consumer_quad,baseline,cruise,noisy,311,3.0.0,3.0.0,approaching,30.0,20260906,train,0.067524115755627,True,True,accepted,3b9a6c638c3f3519,,17.24709262892557,4.6060892037085885,18.403568502827433,0.4628567454204839,1.247607844331308,0.3430420711974109,0.9976292453145669,0.0,3.055997253395273e-06,0.48164108849050896,0.09329456566525661,290.0,10.333,30.00096777315397,timestamp_ms,0.067524115755627,0.0666677419354844,0.0,0.7855646315640259,0.0,1.0,290.0,1.0,10.333,standard
20260906:sudden_dash:153:drone:consumer_quad:noisy,20260906:sudden_dash:153,drone,consumer_quad,sudden_dash,cruise,noisy,200,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.06499999999999995,True,True,accepted,3b9a6c638c3f3519,,43.710829213920256,11.248069937729431,44.45732428797326,0.5216033356464103,1.3689959056193544,0.398989898989899,0.9883042708479888,0.0,1.2807401126442375e-06,0.08826986770279223,0.13392495554224296,187.0,6.633,30.00150761344791,timestamp_ms,0.06499999999999995,0.09966834170854272,0.0,0.6541817341990982,0.0,1.0,187.0,1.0,6.633,standard
20260906:sudden_dash:1:bird:seagull:noisy,20260906:sudden_dash:1,bird,seagull,sudden_dash,sudden_escape,noisy,60,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.19999999999999996,False,True,accepted,3b9a6c638c3f3519,,13.797960182913695,1.3447903350370674,12.014032987733682,0.3528244622117692,0.7983898287924083,0.17021623922778284,0.9981767577971712,0.0,7.2044989876658645e-06,0.025341825036917225,0.1197999048815362,48.0,1.967,29.994916115912556,timestamp_ms,0.19999999999999996,0.2996610169491525,1.0,0.7745455512984275,0.0,2.0,48.0,1.0,1.6340000000000001,short
20260906:sudden_dash:219:drone:fixed_wing_drone:ideal,20260906:sudden_dash:219,drone,fixed_wing_drone,sudden_dash,cruise,ideal,88,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,14.37768941184186,0.7796050073377669,2.4159329992909804,0.04563287296470529,0.128921123831481,0.0,0.9998641544731999,0.0,5.901919627141061e-06,0.0762057030713866,0.0036579290571229074,88.0,2.9,30.0,timestamp_ms,0.0,0.0006666666666669194,0.0,1.0,0.0,1.0,88.0,1.0,2.9,standard
20260906:baseline:143:bird:falcon:noisy,20260906:baseline:143,bird,falcon,baseline,sudden_escape,noisy,233,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.6566523605150214,False,False,accepted,3b9a6c638c3f3519,,33.2639418471767,2.187281103120062,12.832466686506963,0.17513861550402257,0.3826676133810179,0.0,0.9933300324560992,0.0,4.403358794450333e-06,0.15622706209856005,0.0912867197490331,80.0,3.167,29.996842437638144,timestamp_ms,0.16666666666666663,0.4336631578947369,1.0,0.7745157550621882,0.0,1.0,77.0,1.0,2.633,standard
20260906:multi_mode:238:bird:seagull:ideal,20260906:multi_mode:238,bird,seagull,multi_mode,thermal_circle,ideal,79,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,17.802595277480904,3.6935597074177244,3.0036965630425634,0.10098451833638525,0.20049968690402664,0.0,0.9962816995516418,0.0,2.2986604786154947e-05,0.16439658594645204,0.058387624113376405,79.0,2.6,30.0,timestamp_ms,0.0,0.0006666666666669194,0.0,1.0,0.0,1.0,79.0,1.0,2.6,standard
20260906:baseline:58:bird:falcon:ideal,20260906:baseline:58,bird,falcon,baseline,foraging_zigzag,ideal,274,3.0.0,3.0.0,receding,30.0,20260906,train,0.06569343065693434,False,False,accepted,3b9a6c638c3f3519,,8.783416017808648,2.893937126380423,6.1566582332450555,0.6669531142550275,2.3660523686582975,0.42913385826771644,0.7882583233007401,0.0,3.0609318177431946e-06,0.28139419091042106,0.047121959748050994,256.0,8.5,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,256.0,1.0,8.5,standard
20260906:baseline:176:bird:seagull:ideal,20260906:baseline:176,bird,seagull,baseline,thermal_circle,ideal,159,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,9.280507987664413,4.993545420908776,5.380554795781373,0.5694184528778188,1.4053010658265819,0.4012738853503186,0.5045929661084392,0.0,1.3839121091961151e-05,0.07824728647710484,0.10364212398627894,159.0,5.267,29.998101385988228,timestamp_ms,0.0,0.0006645569620260111,0.0,1.0,0.0,1.0,159.0,1.0,5.267,standard
20260906:multi_mode:93:drone:hover_quad:noisy,20260906:multi_mode:93,drone,hover_quad,multi_mode,cruise,noisy,264,3.0.0,3.0.0,crossing,30.0,20260906,train,0.015151515151515138,True,True,accepted,3b9a6c638c3f3519,,8.837365375988377,5.542038904087768,17.43597128877026,1.178441282443767,3.631551134296043,0.5801526717557252,0.5706212019063481,0.0,3.351438607327235e-06,0.03367187415010348,0.17607930271882039,260.0,8.767,29.998859358959734,timestamp_ms,0.015151515151515138,0.0336653992395439,0.0,0.7909471386033573,0.0,1.0,260.0,0.9236641221374046,8.767,standard
20260906:sharp_turns:228:bird:falcon:ideal,20260906:sharp_turns:228,bird,falcon,sharp_turns,flap_jitter,ideal,345,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,30.57009652410788,10.55419553773606,6.229116145179822,0.23551588826653855,1.2829524317811216,0.14868804664723034,0.5317898157996741,0.0,3.100020016286022e-06,0.39301939694882143,0.5295245788828962,345.0,11.467,29.999127932327546,timestamp_ms,0.0,0.000665697674419298,0.0,1.0,0.0,1.0,345.0,1.0,11.467,standard
20260906:multi_mode:246:drone:consumer_quad:noisy,20260906:multi_mode:246,drone,consumer_quad,multi_mode,cruise,noisy,168,3.0.0,3.0.0,approaching,30.0,20260906,train,0.16666666666666663,True,True,accepted,3b9a6c638c3f3519,,8.253353016824962,5.243747368712719,13.847456431991786,0.8850516243708185,3.1181841309855725,0.5655172413793101,0.5807775939665876,0.0,4.492462537614087e-06,0.08659292871275702,0.12314008665661069,140.0,5.567,29.99820370037722,timestamp_ms,0.16666666666666663,0.6336646706586827,1.0,0.8693750044459981,0.0,2.0,140.0,0.9517241379310345,4.9,standard
20260906:sharp_turns:251:bird:seagull:ideal,20260906:sharp_turns:251,bird,seagull,sharp_turns,sudden_escape,ideal,147,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,13.958061624072583,3.0816482749821277,2.8632199005033705,0.08564184045483307,0.2056670803736841,0.0,0.9992129781897567,0.0,2.1265487996185596e-05,0.059815648324181375,0.10961957089461341,147.0,4.867,29.997945346209164,timestamp_ms,0.0,0.000664383561644534,0.0,1.0,0.0,1.0,147.0,1.0,4.867,standard
20260906:baseline:50:drone:hover_quad:noisy,20260906:baseline:50,drone,hover_quad,baseline,cruise,noisy,241,3.0.0,3.0.0,approaching,30.0,20260906,train,0.44398340248962653,True,False,accepted,3b9a6c638c3f3519,,7.0853390671056,0.5684447380164878,9.073153828957544,0.5912302858973462,1.357312402351159,0.5182481751824816,0.9960905701416528,0.0,6.288962770995902e-06,0.0651130077456313,0.0882540770937679,134.0,4.6,30.0,timestamp_ms,0.03597122302158273,0.033666666666666616,0.0,0.891443955973165,0.0,1.0,134.0,1.0,4.6,standard
20260906:sudden_dash:194:bird:pigeon:ideal,20260906:sudden_dash:194,bird,pigeon,sudden_dash,glide,ideal,115,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,6.8041025628218135,1.2160873925893267,1.9886291950643529,0.12378844325749781,0.31840451468422,0.0,0.9968594417845774,0.0,3.450233339562368e-06,0.12031507528660546,0.006729566787978895,115.0,3.8,30.0,timestamp_ms,0.0,0.0006666666666669194,0.0,1.0,0.0,1.0,115.0,1.0,3.8,standard
20260906:baseline:130:drone:hover_quad:ideal,20260906:baseline:130,drone,hover_quad,baseline,cruise,ideal,106,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,8.322673734478252,0.18059274809658216,0.5886332398142221,0.024824259889543437,0.04570252384031904,0.0,0.9999126900167526,0.0,2.293573985644677e-06,0.06307942078389837,0.0006550252952537317,106.0,3.5,30.0,timestamp_ms,0.0,0.0006666666666669194,0.0,1.0,0.0,1.0,106.0,1.0,3.5,standard
20260906:sudden_dash:179:drone:consumer_quad:ideal,20260906:sudden_dash:179,drone,consumer_quad,sudden_dash,cruise,ideal,193,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,21.271926329142048,4.297635633332744,4.45837925364481,0.022511689739713618,0.08035685999329817,0.0,0.9999237086742613,0.0,2.6474297525628968e-06,0.20292735187583816,0.01022086771398102,193.0,6.4,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,193.0,1.0,6.4,standard
20260906:multi_mode:241:drone:consumer_quad:ideal,20260906:multi_mode:241,drone,consumer_quad,multi_mode,cruise,ideal,375,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,9.285148561080703,5.295545170268215,4.136293647550547,0.08913273631603655,0.32085387912334284,0.032171581769437,0.6667281797417808,0.010695187165775402,9.086667806300952e-07,0.09197697074201573,0.09646471762319259,375.0,12.467,29.999197882409558,timestamp_ms,0.0,0.0006657754010702122,0.0,1.0,0.0,1.0,375.0,0.9839142091152815,12.467,standard
20260906:baseline:269:drone:consumer_quad:ideal,20260906:baseline:269,drone,consumer_quad,baseline,cruise,ideal,203,3.0.0,3.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,26.70816199282975,2.400145137408622,2.379508106674851,0.011191074781946272,0.02700903181085877,0.0,0.9999873517159154,0.0,1.9437767307946977e-06,0.1486777259221971,0.00574184920314756,203.0,6.733,30.0014852220407,timestamp_ms,0.0,0.0006683168316838697,0.0,1.0,0.0,1.0,203.0,1.0,6.733,standard
20260906:sharp_turns:185:bird:falcon:ideal,20260906:sharp_turns:185,bird,falcon,sharp_turns,glide,ideal,273,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,20.774006443528474,8.98623728968157,8.859848680167241,0.4641827776429068,1.3168943275210936,0.3468634686346863,0.8184260940928701,0.0,8.572086637290256e-06,0.5873476659446956,0.12371973562726317,273.0,9.067,29.998897099371348,timestamp_ms,0.0,0.0006654411764712848,0.0,1.0,0.0,1.0,273.0,1.0,9.067,standard
20260906:multi_mode:130:bird:falcon:ideal,20260906:multi_mode:130,bird,falcon,multi_mode,foraging_zigzag,ideal,368,3.0.0,3.0.0,crossing,30.0,20260906,train,0.6222826086956521,False,False,accepted,3b9a6c638c3f3519,,28.244790190819636,6.595746397875187,5.385644561686108,0.0649556130892267,0.1488058383208304,0.0,0.9992688786581914,0.0,8.12797923052689e-06,0.18561773728177738,0.15307250762326158,139.0,4.6,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,139.0,1.0,4.6,standard
20260906:baseline:248:drone:hover_quad:ideal,20260906:baseline:248,drone,hover_quad,baseline,cruise,ideal,107,3.0.0,3.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,4.212362405075806,0.40329106054854796,0.6398673546490475,0.04534639740190904,0.15585375166392035,0.0,0.999932201386878,0.0,7.131665080818092e-06,0.09218256531886163,0.003698374540294923,107.0,3.533,30.002830455703368,timestamp_ms,0.0,0.0006698113207549705,0.0,1.0,0.0,1.0,107.0,1.0,3.533,standard
20260906:sharp_turns:111:drone:fixed_wing_drone:noisy,20260906:sharp_turns:111,drone,fixed_wing_drone,sharp_turns,cruise,noisy,140,3.0.0,3.0.0,approaching,30.0,20260906,train,0.12857142857142856,True,False,accepted,3b9a6c638c3f3519,,8.36688733595499,0.8361217050961615,6.0769754538828735,0.47012071137589856,1.1216928216724587,0.4261449854579204,0.9787730027036268,0.0,1.874695420743611e-05,0.32328271112096585,0.12705529646807262,122.0,4.633,30.002158428663932,timestamp_ms,0.12857142857142856,0.46666906474820147,1.0,0.8649325925436254,0.0,2.0,122.0,1.0,4.133,standard
20260906:sharp_turns:67:drone:racing_quad:ideal,20260906:sharp_turns:67,drone,racing_quad,sharp_turns,cruise,ideal,75,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,119.78885463021093,25.205628120089735,40.16917293415317,0.1882229781757235,0.5436453501347119,0.0684931506849315,0.9930035713839969,0.0,7.26180728646943e-07,0.09071977363311957,0.19092882777899697,75.0,2.467,29.995946493717067,timestamp_ms,0.0,0.0006621621621624163,0.0,1.0,0.0,1.0,75.0,1.0,2.467,standard
20260906:sudden_dash:78:drone:racing_quad:noisy,20260906:sudden_dash:78,drone,racing_quad,sudden_dash,cruise,noisy,288,3.0.0,3.0.0,receding,30.0,20260906,train,0.09375,True,True,accepted,3b9a6c638c3f3519,,14.720876795831966,7.557051917682622,25.4666951538273,1.0822732436941747,4.125491525933633,0.537037037037037,0.9864912886212585,0.0,1.8758614856259894e-06,0.3164574494027056,0.08719057614711,261.0,9.567,29.99895474025295,timestamp_ms,0.09375,0.4666655052264808,1.0,0.727353854659839,0.0,1.0,259.0,0.9407407407407408,9.033,standard
20260906:multi_mode:147:bird:seagull:noisy,20260906:multi_mode:147,bird,seagull,multi_mode,sudden_escape,noisy,235,3.0.0,3.0.0,approaching,30.0,20260906,train,0.23829787234042554,True,False,accepted,3b9a6c638c3f3519,,10.342596810611239,5.111840770648467,6.879775441795694,0.36896380065733475,0.9445790672995668,0.23809523809523817,0.9099679442140555,0.0,1.642889777459559e-05,0.14615093329019524,0.10934011994184054,179.0,6.333,30.001579030475288,timestamp_ms,0.06282722513089001,0.16666842105263152,0.0,0.9147072830009492,0.0,1.0,179.0,1.0,6.333,standard
20260906:baseline:106:bird:pigeon:noisy,20260906:baseline:106,bird,pigeon,baseline,foraging_zigzag,noisy,250,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.052000000000000046,True,True,accepted,3b9a6c638c3f3519,,30.34029723293103,2.5101908511336273,25.824431831086393,0.3767458896036313,0.876504585954533,0.2661290322580645,0.9877811841193118,0.0,2.282198109270271e-06,0.10316081263223491,0.18096034584978787,237.0,8.3,30.0,timestamp_ms,0.052000000000000046,0.03366666666666684,0.0,0.805513407162604,0.0,1.0,237.0,1.0,8.3,standard
20260906:sharp_turns:179:drone:fixed_wing_drone:noisy,20260906:sharp_turns:179,drone,fixed_wing_drone,sharp_turns,cruise,noisy,92,3.0.0,3.0.0,receding,30.0,20260906,train,0.06521739130434778,True,True,accepted,3b9a6c638c3f3519,,11.649692778589804,3.1099339690053966,10.11457862807675,0.39723288308317634,0.8524258574685383,0.2584269662921348,0.9756771743206428,0.0,4.599943236543875e-06,0.1963848383880395,0.13014426923168534,86.0,3.0,30.0,timestamp_ms,0.05494505494505497,0.1336666666666666,0.0,0.8035677557771546,0.0,1.0,86.0,1.0,3.0,standard
20260906:baseline:0:bird:seagull:noisy,20260906:baseline:0,bird,seagull,baseline,glide,noisy,75,3.0.0,3.0.0,receding,30.0,20260906,train,0.22666666666666668,False,False,accepted,3b9a6c638c3f3519,,5.349731626916433,0.22867234519590687,2.485574724707891,0.2503989692643409,0.6790058268031558,0.10344827586206894,0.9993180120445807,0.0,3.259085183354399e-05,0.1279959020282649,0.10499742347762182,58.0,2.467,29.995946493717067,timestamp_ms,0.22666666666666668,0.43366216216216225,1.0,0.9437603580451681,0.0,2.0,58.0,1.0,2.0,standard
